Date;Hour;Session;Price - PT [€/MWh];Price - ES [€/MWh]
2017-01-06;16;2;65,62;65,62
2017-01-06;17;2;67,00;67,00
2017-01-06;18;2;71,97;71,97
2017-01-06;19;2;75,29;75,29
2017-01-06;20;2;77,01;77,01
2017-01-06;21;2;76,11;76,11
2017-01-06;22;2;76,11;76,11
2017-01-06;23;2;75,29;75,29
2017-01-06;24;2;75,32;75,32
2017-01-06;5;3;44,37;44,37
2017-01-06;6;3;48,41;48,41
2017-01-06;7;3;52,11;52,11
2017-01-06;8;3;54,08;54,08
2017-01-06;9;3;56,20;56,20
2017-01-06;10;3;68,21;68,21
2017-01-06;11;3;72,90;72,90
2017-01-06;12;3;73,00;73,00
2017-01-06;13;3;75,32;75,32
2017-01-06;14;3;71,00;71,00
2017-01-06;15;3;68,53;68,53
2017-01-06;16;3;65,60;65,60
2017-01-06;17;3;66,21;66,21
2017-01-06;18;3;72,00;72,00
2017-01-06;19;3;73,87;73,87
2017-01-06;20;3;75,37;75,37
2017-01-06;21;3;75,37;75,37
2017-01-06;22;3;75,10;75,10
2017-01-06;23;3;75,32;75,32
2017-01-06;24;3;75,32;75,32
2017-01-06;8;4;54,08;54,08
2017-01-06;9;4;56,88;56,88
2017-01-06;10;4;70,20;70,20
2017-01-06;11;4;72,90;72,90
2017-01-06;12;4;72,45;72,45
2017-01-06;13;4;73,52;73,52
2017-01-06;14;4;70,99;70,99
2017-01-06;15;4;67,53;67,53
2017-01-06;16;4;64,60;64,60
2017-01-06;17;4;66,20;66,20
2017-01-06;18;4;70,97;70,97
2017-01-06;19;4;73,87;73,87
2017-01-06;20;4;74,69;74,69
2017-01-06;21;4;75,10;75,10
2017-01-06;22;4;75,10;75,10
2017-01-06;23;4;75,32;75,32
2017-01-06;24;4;76,04;76,04
2017-01-06;12;5;75,32;75,32
2017-01-06;13;5;76,03;76,03
2017-01-06;14;5;74,82;74,82
2017-01-06;15;5;69,00;69,00
2017-01-06;16;5;65,60;65,60
2017-01-06;17;5;66,70;66,70
2017-01-06;18;5;70,55;70,55
2017-01-06;19;5;73,87;73,87
2017-01-06;20;5;76,37;76,37
2017-01-06;21;5;75,10;75,10
2017-01-06;22;5;76,37;76,37
2017-01-06;23;5;76,37;76,37
2017-01-06;24;5;76,37;76,37
2017-01-06;16;6;61,10;61,10
2017-01-06;17;6;62,50;62,50
2017-01-06;18;6;66,20;66,20
2017-01-06;19;6;71,28;71,28
2017-01-06;20;6;71,28;71,28
2017-01-06;21;6;71,69;71,69
2017-01-06;22;6;72,28;72,28
2017-01-06;23;6;71,59;71,59
2017-01-06;24;6;70,78;70,78
2017-01-06;22;7;71,62;71,62
2017-01-06;23;7;71,00;71,00
2017-01-06;24;7;67,20;67,20
2017-01-07;1;0;66,00;66,00
2017-01-07;2;0;60,00;60,00
2017-01-07;3;0;55,95;55,95
2017-01-07;4;0;53,08;52,00
2017-01-07;5;0;53,08;50,78
2017-01-07;6;0;53,08;50,74
2017-01-07;7;0;54,08;54,08
2017-01-07;8;0;56,28;56,28
2017-01-07;9;0;61,28;61,28
2017-01-07;10;0;67,20;67,20
2017-01-07;11;0;73,48;73,48
2017-01-07;12;0;70,69;70,69
2017-01-07;13;0;70,69;70,69
2017-01-07;14;0;70,10;70,10
2017-01-07;15;0;70,00;70,00
2017-01-07;16;0;64,88;64,88
2017-01-07;17;0;60,15;60,15
2017-01-07;18;0;69,99;69,99
2017-01-07;19;0;76,52;76,52
2017-01-07;20;0;78,28;78,28
2017-01-07;21;0;73,94;73,94
2017-01-07;22;0;73,48;73,48
2017-01-07;23;0;70,10;70,10
2017-01-07;24;0;66,09;66,09
2017-01-07;1;1;67,00;67,00
2017-01-07;2;1;58,90;58,90
2017-01-07;3;1;53,51;53,51
2017-01-07;4;1;52,15;49,70
2017-01-07;5;1;51,10;49,78
2017-01-07;6;1;51,35;50,28
2017-01-07;7;1;52,70;52,70
2017-01-07;8;1;53,25;53,25
2017-01-07;9;1;58,30;58,30
2017-01-07;10;1;64,96;64,96
2017-01-07;11;1;71,63;71,63
2017-01-07;12;1;69,34;69,34
2017-01-07;13;1;70,19;70,19
2017-01-07;14;1;68,75;68,75
2017-01-07;15;1;67,68;67,68
2017-01-07;16;1;64,55;64,55
2017-01-07;17;1;60,15;60,15
2017-01-07;18;1;64,99;64,99
2017-01-07;19;1;71,63;71,63
2017-01-07;20;1;78,27;78,27
2017-01-07;21;1;71,02;71,02
2017-01-07;22;1;71,02;71,02
2017-01-07;23;1;65,50;65,50
2017-01-07;24;1;67,09;67,09
2017-01-07;1;2;67,00;67,00
2017-01-07;2;2;57,00;57,00
2017-01-07;3;2;54,00;54,00
2017-01-07;4;2;53,00;53,00
2017-01-07;5;2;53,23;49,88
2017-01-07;6;2;53,23;50,74
2017-01-07;7;2;54,00;54,00
2017-01-07;8;2;53,78;53,78
2017-01-07;9;2;57,00;57,00
2017-01-07;10;2;64,18;64,18
2017-01-07;11;2;69,75;69,75
2017-01-07;12;2;68,34;68,34
2017-01-07;13;2;68,34;68,34
2017-01-07;14;2;66,75;66,75
2017-01-07;15;2;66,50;66,50
2017-01-07;16;2;59,90;59,90
2017-01-07;17;2;58,15;58,15
2017-01-07;18;2;65,01;65,01
2017-01-07;19;2;72,69;72,69
2017-01-07;20;2;77,41;77,41
2017-01-07;21;2;69,83;69,83
2017-01-07;22;2;70,18;70,18
2017-01-07;23;2;65,12;65,12
2017-01-07;24;2;68,00;68,00
2017-01-07;5;3;53,08;47,10
2017-01-07;6;3;53,08;47,40
2017-01-07;7;3;51,09;51,09
2017-01-07;8;3;53,29;53,29
2017-01-07;9;3;56,93;56,93
2017-01-07;10;3;65,00;65,00
2017-01-07;11;3;69,99;69,99
2017-01-07;12;3;69,20;69,20
2017-01-07;13;3;69,20;69,20
2017-01-07;14;3;65,11;65,11
2017-01-07;15;3;65,00;65,00
2017-01-07;16;3;59,89;59,89
2017-01-07;17;3;59,10;59,10
2017-01-07;18;3;66,00;66,00
2017-01-07;19;3;73,40;73,40
2017-01-07;20;3;78,28;78,28
2017-01-07;21;3;71,20;71,20
2017-01-07;22;3;72,48;72,48
2017-01-07;23;3;66,50;66,50
2017-01-07;24;3;70,02;70,02
2017-01-07;8;4;58,00;58,00
2017-01-07;9;4;58,00;58,00
2017-01-07;10;4;68,20;68,20
2017-01-07;11;4;71,40;71,40
2017-01-07;12;4;69,20;69,20
2017-01-07;13;4;69,20;69,20
2017-01-07;14;4;64,10;64,10
2017-01-07;15;4;64,00;64,00
2017-01-07;16;4;58,00;58,00
2017-01-07;17;4;59,10;59,10
2017-01-07;18;4;67,00;67,00
2017-01-07;19;4;72,00;72,00
2017-01-07;20;4;76,40;76,40
2017-01-07;21;4;69,99;69,99
2017-01-07;22;4;71,28;71,28
2017-01-07;23;4;66,56;66,56
2017-01-07;24;4;69,99;69,99
2017-01-07;12;5;71,00;71,00
2017-01-07;13;5;70,69;70,69
2017-01-07;14;5;65,10;65,10
2017-01-07;15;5;65,01;65,01
2017-01-07;16;5;58,88;58,88
2017-01-07;17;5;59,56;59,56
2017-01-07;18;5;67,00;67,00
2017-01-07;19;5;73,46;73,46
2017-01-07;20;5;77,90;77,90
2017-01-07;21;5;73,94;73,94
2017-01-07;22;5;75,00;75,00
2017-01-07;23;5;70,10;70,10
2017-01-07;24;5;70,69;70,69
2017-01-07;16;6;56,93;56,93
2017-01-07;17;6;63,00;63,00
2017-01-07;18;6;69,99;69,99
2017-01-07;19;6;75,90;75,90
2017-01-07;20;6;74,00;74,00
2017-01-07;21;6;71,00;71,00
2017-01-07;22;6;68,48;68,48
2017-01-07;23;6;70,10;70,10
2017-01-07;24;6;67,08;67,08
2017-01-07;22;7;76,56;76,56
2017-01-07;23;7;70,69;70,69
2017-01-07;24;7;67,00;67,00
2017-01-08;1;0;69,20;69,20
2017-01-08;2;0;61,07;61,07
2017-01-08;3;0;55,47;55,47
2017-01-08;4;0;50,22;50,22
2017-01-08;5;0;47,99;47,99
2017-01-08;6;0;48,00;48,00
2017-01-08;7;0;47,89;47,89
2017-01-08;8;0;50,13;50,13
2017-01-08;9;0;51,30;51,30
2017-01-08;10;0;54,00;54,00
2017-01-08;11;0;58,07;58,07
2017-01-08;12;0;61,28;61,28
2017-01-08;13;0;67,10;67,10
2017-01-08;14;0;64,60;64,60
2017-01-08;15;0;58,23;58,23
2017-01-08;16;0;53,48;53,00
2017-01-08;17;0;54,08;54,08
2017-01-08;18;0;60,95;60,95
2017-01-08;19;0;70,51;70,51
2017-01-08;20;0;75,52;75,52
2017-01-08;21;0;73,20;73,20
2017-01-08;22;0;70,69;70,69
2017-01-08;23;0;71,21;71,21
2017-01-08;24;0;65,88;65,88
2017-01-08;1;1;69,20;69,20
2017-01-08;2;1;62,17;62,17
2017-01-08;3;1;54,08;54,08
2017-01-08;4;1;50,22;50,22
2017-01-08;5;1;50,87;50,87
2017-01-08;6;1;50,00;50,00
2017-01-08;7;1;49,89;49,89
2017-01-08;8;1;47,90;47,90
2017-01-08;9;1;49,90;49,90
2017-01-08;10;1;52,00;52,00
2017-01-08;11;1;56,00;56,00
2017-01-08;12;1;61,28;61,28
2017-01-08;13;1;66,10;66,10
2017-01-08;14;1;62,85;62,85
2017-01-08;15;1;58,20;58,20
2017-01-08;16;1;52,98;51,00
2017-01-08;17;1;53,78;53,78
2017-01-08;18;1;62,00;62,00
2017-01-08;19;1;68,11;68,11
2017-01-08;20;1;73,00;73,00
2017-01-08;21;1;69,26;69,26
2017-01-08;22;1;66,69;66,69
2017-01-08;23;1;67,32;67,32
2017-01-08;24;1;65,00;65,00
2017-01-08;1;2;70,08;70,08
2017-01-08;2;2;68,21;68,21
2017-01-08;3;2;60,33;60,33
2017-01-08;4;2;54,22;54,22
2017-01-08;5;2;54,69;54,69
2017-01-08;6;2;54,10;54,10
2017-01-08;7;2;53,33;53,33
2017-01-08;8;2;51,20;51,20
2017-01-08;9;2;52,75;52,75
2017-01-08;10;2;53,98;53,98
2017-01-08;11;2;57,50;57,50
2017-01-08;12;2;63,00;63,00
2017-01-08;13;2;67,60;67,60
2017-01-08;14;2;65,50;65,50
2017-01-08;15;2;59,43;59,43
2017-01-08;16;2;57,58;54,57
2017-01-08;17;2;56,50;56,50
2017-01-08;18;2;64,13;64,13
2017-01-08;19;2;70,51;70,51
2017-01-08;20;2;77,00;77,00
2017-01-08;21;2;74,25;74,25
2017-01-08;22;2;70,73;70,73
2017-01-08;23;2;71,25;71,25
2017-01-08;24;2;65,88;65,88
2017-01-08;5;3;50,98;50,98
2017-01-08;6;3;50,10;50,10
2017-01-08;7;3;51,88;51,88
2017-01-08;8;3;50,50;50,50
2017-01-08;9;3;50,11;50,11
2017-01-08;10;3;53,00;53,00
2017-01-08;11;3;57,07;57,07
2017-01-08;12;3;61,80;61,80
2017-01-08;13;3;66,10;66,10
2017-01-08;14;3;63,60;63,60
2017-01-08;15;3;57,23;57,23
2017-01-08;16;3;58,19;51,41
2017-01-08;17;3;54,08;54,08
2017-01-08;18;3;63,95;63,95
2017-01-08;19;3;69,52;69,52
2017-01-08;20;3;73,81;73,81
2017-01-08;21;3;71,20;71,20
2017-01-08;22;3;66,40;66,40
2017-01-08;23;3;69,20;69,20
2017-01-08;24;3;63,90;63,90
2017-01-08;8;4;49,10;49,10
2017-01-08;9;4;50,00;50,00
2017-01-08;10;4;50,98;50,98
2017-01-08;11;4;54,08;54,08
2017-01-08;12;4;62,00;62,00
2017-01-08;13;4;67,10;67,10
2017-01-08;14;4;64,60;64,60
2017-01-08;15;4;59,67;59,67
2017-01-08;16;4;53,00;53,00
2017-01-08;17;4;56,98;56,98
2017-01-08;18;4;62,81;62,81
2017-01-08;19;4;70,65;70,65
2017-01-08;20;4;75,62;75,62
2017-01-08;21;4;72,30;72,30
2017-01-08;22;4;70,73;70,73
2017-01-08;23;4;69,21;69,21
2017-01-08;24;4;65,88;65,88
2017-01-08;12;5;64,27;64,27
2017-01-08;13;5;65,00;65,00
2017-01-08;14;5;65,00;65,00
2017-01-08;15;5;59,75;59,75
2017-01-08;16;5;56,47;51,10
2017-01-08;17;5;57,07;57,07
2017-01-08;18;5;65,00;65,00
2017-01-08;19;5;70,65;70,65
2017-01-08;20;5;74,52;74,52
2017-01-08;21;5;72,00;72,00
2017-01-08;22;5;70,10;70,10
2017-01-08;23;5;69,07;69,07
2017-01-08;24;5;65,50;65,50
2017-01-08;16;6;59,01;59,01
2017-01-08;17;6;60,09;60,09
2017-01-08;18;6;67,10;67,10
2017-01-08;19;6;70,65;70,65
2017-01-08;20;6;74,95;74,95
2017-01-08;21;6;73,00;73,00
2017-01-08;22;6;72,59;72,59
2017-01-08;23;6;71,25;71,25
2017-01-08;24;6;68,20;68,20
2017-01-08;22;7;79,15;79,15
2017-01-08;23;7;76,21;76,21
2017-01-08;24;7;69,95;69,95
2017-01-09;1;0;58,00;58,00
2017-01-09;2;0;52,90;52,90
2017-01-09;3;0;50,04;50,04
2017-01-09;4;0;47,79;47,79
2017-01-09;5;0;47,89;47,89
2017-01-09;6;0;52,24;52,24
2017-01-09;7;0;65,75;65,75
2017-01-09;8;0;73,68;78,01
2017-01-09;9;0;73,69;78,39
2017-01-09;10;0;77,69;79,31
2017-01-09;11;0;80,00;80,00
2017-01-09;12;0;80,00;80,00
2017-01-09;13;0;80,00;80,00
2017-01-09;14;0;79,89;79,89
2017-01-09;15;0;78,70;78,70
2017-01-09;16;0;77,00;77,00
2017-01-09;17;0;75,75;75,75
2017-01-09;18;0;77,51;77,51
2017-01-09;19;0;80,37;80,37
2017-01-09;20;0;80,10;80,10
2017-01-09;21;0;77,07;77,07
2017-01-09;22;0;74,11;74,11
2017-01-09;23;0;70,59;70,59
2017-01-09;24;0;65,82;65,82
2017-01-09;1;1;59,56;59,56
2017-01-09;2;1;52,90;52,90
2017-01-09;3;1;52,10;52,10
2017-01-09;4;1;48,69;48,69
2017-01-09;5;1;48,10;48,10
2017-01-09;6;1;50,70;50,70
2017-01-09;7;1;66,56;66,56
2017-01-09;8;1;73,68;80,00
2017-01-09;9;1;73,69;80,00
2017-01-09;10;1;73,94;81,19
2017-01-09;11;1;81,15;81,15
2017-01-09;12;1;81,00;81,00
2017-01-09;13;1;81,00;81,00
2017-01-09;14;1;80,89;80,89
2017-01-09;15;1;79,20;79,20
2017-01-09;16;1;76,60;76,60
2017-01-09;17;1;74,65;74,65
2017-01-09;18;1;76,51;76,51
2017-01-09;19;1;81,69;81,69
2017-01-09;20;1;81,69;81,69
2017-01-09;21;1;76,18;76,18
2017-01-09;22;1;76,71;76,71
2017-01-09;23;1;73,73;73,73
2017-01-09;24;1;66,82;66,82
2017-01-09;1;2;57,99;57,99
2017-01-09;2;2;50,00;50,00
2017-01-09;3;2;53,60;53,60
2017-01-09;4;2;49,29;49,29
2017-01-09;5;2;48,84;48,84
2017-01-09;6;2;53,20;53,20
2017-01-09;7;2;68,65;68,65
2017-01-09;8;2;75,68;81,19
2017-01-09;9;2;75,00;82,19
2017-01-09;10;2;81,69;81,69
2017-01-09;11;2;81,69;81,69
2017-01-09;12;2;81,19;81,19
2017-01-09;13;2;80,50;80,50
2017-01-09;14;2;81,19;81,19
2017-01-09;15;2;81,00;81,00
2017-01-09;16;2;77,50;77,50
2017-01-09;17;2;75,76;75,76
2017-01-09;18;2;77,52;77,52
2017-01-09;19;2;81,69;81,69
2017-01-09;20;2;81,80;81,80
2017-01-09;21;2;77,07;77,07
2017-01-09;22;2;76,96;76,96
2017-01-09;23;2;73,09;73,09
2017-01-09;24;2;69,00;69,00
2017-01-09;5;3;47,89;47,89
2017-01-09;6;3;50,43;50,43
2017-01-09;7;3;65,80;65,80
2017-01-09;8;3;78,68;78,68
2017-01-09;9;3;78,69;80,40
2017-01-09;10;3;81,49;81,49
2017-01-09;11;3;81,01;81,01
2017-01-09;12;3;81,01;81,01
2017-01-09;13;3;81,01;81,01
2017-01-09;14;3;81,90;81,90
2017-01-09;15;3;80,70;80,70
2017-01-09;16;3;79,01;79,01
2017-01-09;17;3;76,50;76,50
2017-01-09;18;3;79,40;79,40
2017-01-09;19;3;83,32;83,32
2017-01-09;20;3;81,11;81,11
2017-01-09;21;3;77,07;77,07
2017-01-09;22;3;75,21;75,21
2017-01-09;23;3;70,59;70,59
2017-01-09;24;3;65,82;65,82
2017-01-09;8;4;76,00;76,00
2017-01-09;9;4;80,00;80,00
2017-01-09;10;4;82,90;82,90
2017-01-09;11;4;82,60;82,60
2017-01-09;12;4;80,00;80,00
2017-01-09;13;4;80,00;80,00
2017-01-09;14;4;79,89;79,89
2017-01-09;15;4;78,70;78,70
2017-01-09;16;4;77,00;77,00
2017-01-09;17;4;75,75;75,75
2017-01-09;18;4;77,51;77,51
2017-01-09;19;4;82,37;82,37
2017-01-09;20;4;80,10;80,10
2017-01-09;21;4;77,07;77,07
2017-01-09;22;4;76,96;76,96
2017-01-09;23;4;72,69;72,69
2017-01-09;24;4;65,82;65,82
2017-01-09;12;5;78,00;78,00
2017-01-09;13;5;77,00;77,00
2017-01-09;14;5;78,00;78,00
2017-01-09;15;5;78,00;78,00
2017-01-09;16;5;76,50;76,50
2017-01-09;17;5;75,00;75,00
2017-01-09;18;5;77,00;77,00
2017-01-09;19;5;81,38;81,38
2017-01-09;20;5;80,10;80,10
2017-01-09;21;5;77,07;77,07
2017-01-09;22;5;77,82;77,82
2017-01-09;23;5;72,77;72,77
2017-01-09;24;5;65,82;65,82
2017-01-09;16;6;75,00;75,00
2017-01-09;17;6;74,82;74,82
2017-01-09;18;6;78,00;78,00
2017-01-09;19;6;81,00;81,00
2017-01-09;20;6;79,00;79,00
2017-01-09;21;6;80,00;80,00
2017-01-09;22;6;74,11;74,11
2017-01-09;23;6;70,59;70,59
2017-01-09;24;6;65,05;65,05
2017-01-09;22;7;82,77;82,77
2017-01-09;23;7;76,77;76,77
2017-01-09;24;7;70,00;70,00
2017-01-10;1;0;59,99;59,99
2017-01-10;2;0;55,80;55,80
2017-01-10;3;0;52,98;52,98
2017-01-10;4;0;50,00;50,00
2017-01-10;5;0;49,19;49,19
2017-01-10;6;0;52,07;52,07
2017-01-10;7;0;58,78;58,78
2017-01-10;8;0;70,51;70,51
2017-01-10;9;0;73,68;73,68
2017-01-10;10;0;74,69;74,69
2017-01-10;11;0;75,15;75,15
2017-01-10;12;0;73,64;73,64
2017-01-10;13;0;71,68;71,68
2017-01-10;14;0;70,69;70,69
2017-01-10;15;0;69,48;69,48
2017-01-10;16;0;66,07;66,07
2017-01-10;17;0;64,60;64,60
2017-01-10;18;0;67,59;67,59
2017-01-10;19;0;72,15;72,15
2017-01-10;20;0;73,87;73,87
2017-01-10;21;0;74,53;74,53
2017-01-10;22;0;70,49;70,49
2017-01-10;23;0;68,39;68,39
2017-01-10;24;0;60,15;60,15
2017-01-10;1;1;68,21;68,21
2017-01-10;2;1;61,80;61,80
2017-01-10;3;1;58,98;58,98
2017-01-10;4;1;54,40;54,40
2017-01-10;5;1;52,19;52,19
2017-01-10;6;1;56,86;56,86
2017-01-10;7;1;64,78;64,78
2017-01-10;8;1;72,94;72,94
2017-01-10;9;1;76,56;76,56
2017-01-10;10;1;78,44;78,44
2017-01-10;11;1;78,77;78,77
2017-01-10;12;1;77,64;77,64
2017-01-10;13;1;76,56;76,56
2017-01-10;14;1;74,69;74,69
2017-01-10;15;1;71,88;71,88
2017-01-10;16;1;69,07;69,07
2017-01-10;17;1;67,60;67,60
2017-01-10;18;1;70,08;70,08
2017-01-10;19;1;75,10;75,10
2017-01-10;20;1;77,13;77,13
2017-01-10;21;1;77,70;77,70
2017-01-10;22;1;73,44;73,44
2017-01-10;23;1;70,39;70,39
2017-01-10;24;1;63,16;63,16
2017-01-10;1;2;68,73;68,73
2017-01-10;2;2;64,00;64,00
2017-01-10;3;2;60,10;60,10
2017-01-10;4;2;54,00;54,00
2017-01-10;5;2;52,73;52,73
2017-01-10;6;2;56,10;56,10
2017-01-10;7;2;68,00;68,00
2017-01-10;8;2;74,51;74,51
2017-01-10;9;2;77,68;77,68
2017-01-10;10;2;78,14;78,14
2017-01-10;11;2;79,14;79,14
2017-01-10;12;2;75,64;75,64
2017-01-10;13;2;73,35;73,35
2017-01-10;14;2;72,69;72,69
2017-01-10;15;2;69,48;69,48
2017-01-10;16;2;69,29;69,29
2017-01-10;17;2;67,60;67,60
2017-01-10;18;2;69,57;69,57
2017-01-10;19;2;76,00;76,00
2017-01-10;20;2;77,51;77,51
2017-01-10;21;2;78,53;78,53
2017-01-10;22;2;74,49;74,49
2017-01-10;23;2;70,65;70,65
2017-01-10;24;2;66,15;66,15
2017-01-10;5;3;51,10;51,10
2017-01-10;6;3;56,10;56,10
2017-01-10;7;3;64,77;64,77
2017-01-10;8;3;74,29;74,29
2017-01-10;9;3;68,69;75,68
2017-01-10;10;3;80,00;80,00
2017-01-10;11;3;80,84;80,84
2017-01-10;12;3;77,69;77,69
2017-01-10;13;3;76,67;76,67
2017-01-10;14;3;72,69;72,69
2017-01-10;15;3;69,48;69,48
2017-01-10;16;3;68,07;68,07
2017-01-10;17;3;66,60;66,60
2017-01-10;18;3;69,59;69,59
2017-01-10;19;3;75,95;75,95
2017-01-10;20;3;77,83;77,83
2017-01-10;21;3;79,33;79,33
2017-01-10;22;3;74,49;74,49
2017-01-10;23;3;70,51;70,51
2017-01-10;24;3;64,65;64,65
2017-01-10;8;4;74,69;74,69
2017-01-10;9;4;70,69;79,18
2017-01-10;10;4;79,68;82,16
2017-01-10;11;4;82,67;82,67
2017-01-10;12;4;78,63;78,63
2017-01-10;13;4;77,00;77,00
2017-01-10;14;4;76,19;76,19
2017-01-10;15;4;72,47;72,47
2017-01-10;16;4;69,99;69,99
2017-01-10;17;4;65,70;65,70
2017-01-10;18;4;67,59;67,59
2017-01-10;19;4;75,14;75,14
2017-01-10;20;4;77,37;77,37
2017-01-10;21;4;79,52;79,52
2017-01-10;22;4;73,99;73,99
2017-01-10;23;4;70,51;70,51
2017-01-10;24;4;65,14;65,14
2017-01-10;12;5;83,64;83,64
2017-01-10;13;5;81,00;81,00
2017-01-10;14;5;78,69;78,69
2017-01-10;15;5;75,00;75,00
2017-01-10;16;5;71,06;71,06
2017-01-10;17;5;70,00;70,00
2017-01-10;18;5;72,58;72,58
2017-01-10;19;5;78,00;78,00
2017-01-10;20;5;79,86;79,86
2017-01-10;21;5;79,52;79,52
2017-01-10;22;5;73,96;73,96
2017-01-10;23;5;71,00;71,00
2017-01-10;24;5;63,16;63,16
2017-01-10;16;6;75,00;75,00
2017-01-10;17;6;74,29;74,29
2017-01-10;18;6;74,69;74,69
2017-01-10;19;6;78,55;78,55
2017-01-10;20;6;79,69;80,50
2017-01-10;21;6;79,69;82,00
2017-01-10;22;6;74,69;74,69
2017-01-10;23;6;72,00;72,00
2017-01-10;24;6;67,15;67,15
2017-01-10;22;7;82,00;82,00
2017-01-10;23;7;75,00;75,00
2017-01-10;24;7;70,71;70,71
2017-01-11;1;0;59,23;59,23
2017-01-11;2;0;55,40;55,40
2017-01-11;3;0;51,50;51,50
2017-01-11;4;0;51,20;51,20
2017-01-11;5;0;50,62;50,62
2017-01-11;6;0;52,83;52,83
2017-01-11;7;0;57,93;57,93
2017-01-11;8;0;71,36;71,36
2017-01-11;9;0;77,69;78,21
2017-01-11;10;0;79,44;79,44
2017-01-11;11;0;80,40;80,40
2017-01-11;12;0;80,40;80,40
2017-01-11;13;0;79,98;79,98
2017-01-11;14;0;79,56;79,56
2017-01-11;15;0;79,82;79,82
2017-01-11;16;0;78,87;78,87
2017-01-11;17;0;79,56;79,56
2017-01-11;18;0;83,65;83,65
2017-01-11;19;0;88,00;88,00
2017-01-11;20;0;88,44;88,44
2017-01-11;21;0;85,00;85,00
2017-01-11;22;0;80,64;80,64
2017-01-11;23;0;79,82;79,82
2017-01-11;24;0;77,51;77,51
2017-01-11;1;1;58,93;58,93
2017-01-11;2;1;55,00;55,00
2017-01-11;3;1;52,50;52,50
2017-01-11;4;1;52,00;52,00
2017-01-11;5;1;50,62;50,62
2017-01-11;6;1;52,71;52,71
2017-01-11;7;1;56,40;56,40
2017-01-11;8;1;68,51;68,51
2017-01-11;9;1;74,70;77,00
2017-01-11;10;1;81,28;81,28
2017-01-11;11;1;82,38;82,38
2017-01-11;12;1;83,81;83,81
2017-01-11;13;1;81,98;81,98
2017-01-11;14;1;81,50;81,50
2017-01-11;15;1;81,80;81,80
2017-01-11;16;1;79,00;79,00
2017-01-11;17;1;79,16;79,16
2017-01-11;18;1;79,00;79,00
2017-01-11;19;1;86,00;86,00
2017-01-11;20;1;86,46;86,46
2017-01-11;21;1;83,00;83,00
2017-01-11;22;1;81,80;81,80
2017-01-11;23;1;81,82;81,82
2017-01-11;24;1;77,90;77,90
2017-01-11;1;2;60,00;60,00
2017-01-11;2;2;53,70;53,70
2017-01-11;3;2;52,62;52,62
2017-01-11;4;2;51,20;51,20
2017-01-11;5;2;50,00;50,00
2017-01-11;6;2;54,81;54,81
2017-01-11;7;2;56,93;56,93
2017-01-11;8;2;68,38;68,38
2017-01-11;9;2;78,21;78,21
2017-01-11;10;2;81,80;81,80
2017-01-11;11;2;84,57;84,57
2017-01-11;12;2;85,61;85,61
2017-01-11;13;2;81,98;81,98
2017-01-11;14;2;80,56;80,56
2017-01-11;15;2;80,82;80,82
2017-01-11;16;2;78,87;78,87
2017-01-11;17;2;79,56;79,56
2017-01-11;18;2;78,90;78,90
2017-01-11;19;2;87,00;87,00
2017-01-11;20;2;87,45;87,45
2017-01-11;21;2;83,00;83,00
2017-01-11;22;2;83,60;83,60
2017-01-11;23;2;82,82;82,82
2017-01-11;24;2;77,51;77,51
2017-01-11;5;3;48,00;48,00
2017-01-11;6;3;57,00;57,00
2017-01-11;7;3;57,93;57,93
2017-01-11;8;3;67,36;67,36
2017-01-11;9;3;72,69;77,21
2017-01-11;10;3;77,12;77,12
2017-01-11;11;3;77,41;77,41
2017-01-11;12;3;77,41;77,41
2017-01-11;13;3;77,98;77,98
2017-01-11;14;3;78,88;78,88
2017-01-11;15;3;78,92;78,92
2017-01-11;16;3;77,87;77,87
2017-01-11;17;3;77,46;77,46
2017-01-11;18;3;78,65;78,65
2017-01-11;19;3;86,10;86,10
2017-01-11;20;3;87,69;87,69
2017-01-11;21;3;83,00;83,00
2017-01-11;22;3;82,64;82,64
2017-01-11;23;3;82,82;82,82
2017-01-11;24;3;77,51;77,51
2017-01-11;8;4;76,35;76,35
2017-01-11;9;4;68,70;85,51
2017-01-11;10;4;86,02;86,02
2017-01-11;11;4;82,57;82,57
2017-01-11;12;4;80,11;80,11
2017-01-11;13;4;78,48;78,48
2017-01-11;14;4;75,56;75,56
2017-01-11;15;4;74,83;74,83
2017-01-11;16;4;73,89;73,89
2017-01-11;17;4;77,24;77,24
2017-01-11;18;4;77,68;77,68
2017-01-11;19;4;84,60;84,60
2017-01-11;20;4;86,46;86,46
2017-01-11;21;4;82,01;82,01
2017-01-11;22;4;81,64;81,64
2017-01-11;23;4;82,62;82,62
2017-01-11;24;4;78,00;78,00
2017-01-11;12;5;79,69;79,69
2017-01-11;13;5;77,50;77,50
2017-01-11;14;5;75,57;75,57
2017-01-11;15;5;75,84;75,84
2017-01-11;16;5;74,88;74,88
2017-01-11;17;5;74,57;74,57
2017-01-11;18;5;77,66;77,66
2017-01-11;19;5;81,00;81,00
2017-01-11;20;5;84,13;84,13
2017-01-11;21;5;80,00;80,00
2017-01-11;22;5;80,64;80,64
2017-01-11;23;5;79,82;79,82
2017-01-11;24;5;76,01;76,01
2017-01-11;16;6;77,00;77,00
2017-01-11;17;6;76,60;76,60
2017-01-11;18;6;80,00;80,00
2017-01-11;19;6;85,01;85,01
2017-01-11;20;6;87,40;87,40
2017-01-11;21;6;82,00;82,00
